基金代码,基金简称
014498,诺安鸿鑫混合C
007732,民生加银持续成长混合C
010944,招商商业模式优选A
010968,博道嘉丰混合C
481008,工银大盘蓝筹混合
009893,大摩优悦安和混合A
090018,大成新锐产业混合A
000800,华商未来主题混合
020440,东兴数字经济混合发起A
010937,交银均衡成长一年混合C
015687,银华乐享混合C
012647,中欧洞见一年持有混合
020488,华富量子生命力混合C
020441,东兴数字经济混合发起C
009847,圆信永丰研究精选混合A
005953,人保转型新动力混合A
019194,融通产业趋势精选混合C
013533,广发科技创新混合C
005774,华夏产业升级混合A
018999,万家趋势领先混合A
021730,富达低碳成长混合A
014867,大摩优悦安和混合C
014381,长城久源灵活配置混合C
010089,工银优质成长混合C
165313,建信优势动力混合(LOF)
012985,平安优势回报1年持有混合A
022270,中信保诚周期优选混合C
005609,富国军工主题混合A
000652,博时裕隆灵活配置混合A
012519,大成核心趋势混合A
022490,华商恒鑫回报混合A
014050,中银远见成长混合C
519697,交银优势行业混合
012520,大成核心趋势混合C
001536,南方君选
519679,银河主题混合A
017801,汇添富战略精选中小盘市值3年持有混合发起A
018460,大成新锐产业混合C
010137,华泰柏瑞量化创享混合A
519712,交银阿尔法核心混合A
003293,易方达科瑞混合
202213,南方核心竞争混合
019000,万家趋势领先混合C
000654,华商新锐产业混合
017154,民生加银专精特新智选混合发起式A
010945,招商商业模式优选C
016311,中欧优质企业混合A
005954,人保转型新动力混合C
009848,圆信永丰研究精选混合C
012239,惠升优势企业一年持有期混合
673081,西部利得祥运混合A
011446,长江新能源产业混合发起A
013410,博时裕隆灵活配置混合C
015059,华夏产业升级混合C
011862,南方蓝筹成长混合A
002103,招商康泰灵活配置混合
070021,嘉实主题新动力混合
021731,富达低碳成长混合C
002031,华夏策略混合
519778,交银经济新动力混合A
004959,圆信永丰优悦生活混合
017802,汇添富战略精选中小盘市值3年持有混合发起C
011216,南方优质企业混合A
022491,华商恒鑫回报混合C
007850,方正富邦天睿混合A
530016,建信恒稳价值混合
017155,民生加银专精特新智选混合发起式C
005128,华夏永康添福混合A
014562,易方达品质动能三年持有混合A
000219,博时裕益混合A
002258,大成国企改革灵活配置混合A
011113,富国军工主题混合C
001601,鑫元鑫新收益灵活配置混合A
014478,中加低碳经济六个月持有混合A
003561,诺德成长精选A
009812,易方达悦兴一年持有期混合A
014144,长信先进装备三个月持有混合A
007851,方正富邦天睿混合C
166001,中欧新趋势混合A
018888,银河主题混合C
001881,中欧新趋势混合E
003562,诺德成长精选C
011447,长江新能源产业混合发起C
016485,中欧成长先锋混合A
010138,华泰柏瑞量化创享混合C
013885,交银阿尔法核心混合C
012986,平安优势回报1年持有混合C
015973,工银恒嘉一年持有混合A
000001,华夏成长混合
010299,南方产业升级混合A
673083,西部利得祥运混合C
000021,华夏优势增长混合
375010,摩根中国优势混合A
000199,国泰量化策略收益混合A
005638,农银汇理量化智慧动力混合
014563,易方达品质动能三年持有混合C
015067,华夏永康添福混合C
001885,中欧新蓝筹混合E
166002,中欧新蓝筹混合A
519668,银河成长混合
011863,南方蓝筹成长混合C
009813,易方达悦兴一年持有期混合C
022038,兴银数字经济智选混合发起A
014096,交银经济新动力混合C
016312,中欧优质企业混合C
024435,天弘品质价值混合A
000006,西部利得量化成长混合A
011217,南方优质企业混合C
009998,摩根慧见两年持有期混合
019197,大成国企改革灵活配置混合C
018985,信澳双创智选混合A
014145,长信先进装备三个月持有混合C
021965,泓德智选启鑫混合A
012917,平安优势领航1年持有混合A
024448,广发价值稳进混合A
013554,信澳远见价值混合A
570005,诺德成长优势混合
167001,平安鼎泰混合(LOF)
007449,兴全多维价值混合A
001602,鑫元鑫新收益灵活配置混合C
012500,博时汇荣回报混合A
015974,工银恒嘉一年持有混合C
010300,南方产业升级混合C
001304,建信鑫安回报灵活配置混合A
014479,中加低碳经济六个月持有混合C
001173,中欧瑾和灵活配置混合A
012036,诺德兴远优选一年持有混合
015709,摩根中国优势混合C
016029,湘财成长优选一年持有混合A
018294,景顺长城国企价值混合A
005787,中欧新趋势混合C
010286,海富通成长价值混合A
015582,国泰量化策略收益混合C
519642,银河智造混合A
007146,鹏华研究智选混合
012198,国金核心资产一年持有A
010381,浙商智选价值混合A
022039,兴银数字经济智选混合发起C
004707,景顺长城睿成混合A
016486,中欧成长先锋混合C
021966,泓德智选启鑫混合C
023457,前海开源研究优选混合A
004434,博时逆向投资混合A
217013,招商中小盘混合
001181,南方改革机遇
012124,博道盛彦混合A
013693,博道盛兴一年持有期混合
166301,华商新趋势优选灵活配置混合
024436,天弘品质价值混合C
024449,广发价值稳进混合C
018986,信澳双创智选混合C
003889,汇安丰泽混合A
000242,景顺长城策略精选灵活配置混合A
010186,嘉实核心成长混合A
011196,摩根优势成长混合A
004237,中欧新蓝筹混合C
018541,建信鑫安回报灵活配置混合C
004719,景顺长城睿成混合C
014207,华安产业精选混合A
013555,信澳远见价值混合C
003890,汇安丰泽混合C
519224,海富通欣荣混合A
009327,东兴兴晟混合A
011228,西部利得量化成长混合C
018401,嘉实成长驱动混合A
007450,兴全多维价值混合C
012820,汇添富价值领先混合
019367,长城均衡成长混合A
110009,易方达价值精选混合
014950,汇安润阳三年持有期混合A
005437,易方达易百智能量化策略A
017288,中欧瑾和灵活配置混合E
012426,南方价值臻选混合A
016030,湘财成长优选一年持有混合C
023458,前海开源研究优选混合C
012918,平安优势领航1年持有混合C
012199,国金核心资产一年持有C
010412,汇安均衡优选混合A
016117,贝莱德先进制造一年持有混合A
010382,浙商智选价值混合C
018295,景顺长城国企价值混合C
370024,摩根核心优选混合A
519223,海富通欣荣混合C
011304,工银创新成长混合A
017760,银河智造混合C
004435,博时逆向投资混合C
481004,工银稳健成长混合A
005028,鹏华研究精选灵活配置混合
012125,博道盛彦混合C
012064,圆信永丰兴诺一年持有期混合
004423,华商研究精选灵活配置A
378010,摩根成长先锋混合A
630002,华商盛世成长混合
012501,博时汇荣回报混合C
010187,嘉实核心成长混合C
240009,华宝先进成长混合
519700,交银主题优选混合A
001174,中欧瑾和灵活配置混合C
519013,海富通风格优势混合
005438,易方达易百智能量化策略C
519056,海富通内需热点混合
000136,民生加银策略精选混合A
010287,海富通成长价值混合C
004944,鑫元鑫趋势灵活配置混合A
005290,诺德新盛灵活配置混合A
011197,摩根优势成长混合C
160610,鹏华动力增长混合(LOF)
014951,汇安润阳三年持有期混合C
320003,诺安先锋混合A
014208,华安产业精选混合C
015900,东方阿尔法兴科一年持有混合A
002601,中银证券价值精选混合
017167,景顺长城策略精选灵活配置混合C
014825,汇泉兴至未来一年持有混合A
560006,益民核心增长混合
009328,东兴兴晟混合C
010124,兴银景气优选混合A
018402,嘉实成长驱动混合C
014734,广发睿合混合A
019368,长城均衡成长混合C
013680,华安品质甄选混合A
016118,贝莱德先进制造一年持有混合C
012427,南方价值臻选混合C
016069,华商研究精选灵活配置C
016560,永赢启源混合发起A
018910,中欧科技成长混合A
004674,富国新机遇灵活配置混合A
007012,湘财长顺混合发起式A
013323,国寿安保盛泽三年持有混合A
011975,广发均衡回报混合A
020231,大摩景气智选混合A
004332,恒生沪港深新兴产业精选混合
015057,摩根核心优选混合C
004948,鑫元鑫趋势灵活配置混合C
008955,交银创新领航混合
010328,博时荣华灵活配置混合A
012621,诺安先锋混合C
002305,光大风格轮动混合A
162209,宏利市值优选混合A
005352,鹏扬景泰成长混合A
070022,嘉实领先成长混合
009709,民生加银策略精选混合C
015077,摩根成长先锋混合C
014651,大成专精特新混合A
013884,交银主题优选混合C
006801,前海联合科技先锋混合A
000689,前海开源新经济混合A
011305,工银创新成长混合C
014735,广发睿合混合C
014826,汇泉兴至未来一年持有混合C
013681,华安品质甄选混合C
012844,工银瑞信恒兴6个月持有混合A
015901,东方阿尔法兴科一年持有混合C
009360,招商创新增长混合A
010125,兴银景气优选混合C
003713,英大睿盛A
012186,招商品质成长混合A
013324,国寿安保盛泽三年持有混合C
001140,工银总回报灵活配置混合A
016464,兴全合瑞混合A
016561,永赢启源混合发起C
011976,广发均衡回报混合C
000259,农银区间收益混合
007499,光大风格轮动混合C
011504,上银丰益混合A
004675,富国新机遇灵活配置混合C
007013,湘财长顺混合发起式C
014307,嘉实多元动力混合A
021062,宏利市值优选混合C
005353,鹏扬景泰成长混合C
013157,前海开源新经济混合C
018911,中欧科技成长混合C
003714,英大睿盛C
020233,大摩景气智选混合C
519909,华安安顺灵活配置混合A
000963,兴业多策略混合
150968,银河研究精选混合A
006802,前海联合科技先锋混合C
010329,博时荣华灵活配置混合C
002630,江信瑞福灵活配置混合A
015293,金鹰时代领航一年持有混合A
166020,中欧成长优选混合A
001891,中欧成长优选混合E
018122,永赢数字经济智选混合发起A
006648,汇安多因子混合A
014389,华安产业动力6个月持有混合A
014652,大成专精特新混合C
530005,建信优化配置混合A
005937,工银精选金融地产混合A
001763,广发多策略混合
005742,南方成安优选混合
012905,金鹰睿选成长六个月持有混合A
040016,华安行业轮动混合
470098,汇添富逆向投资混合A
013687,平安成长龙头1年持有混合A
011505,上银丰益混合C
180001,银华优势企业混合
011477,工银总回报灵活配置混合C
090003,大成蓝筹稳健混合A
000595,嘉实泰和混合
012845,工银瑞信恒兴6个月持有混合C
014232,博时专精特新主题混合A
006369,弘毅远方国企转型升级混合A
002849,金信智能中国2025混合A
002597,兴业成长动力混合A
012904,摩根鑫睿优选一年持有混合
020424,方正富邦致盛混合A
519672,银河蓝筹混合A
013345,富荣信息技术混合A
016465,兴全合瑞混合C
002669,华商万众创新混合A
004946,汇添富盈润混合A
400011,东方核心动力混合A
014986,东方核心动力混合C
016564,华安安顺灵活配置混合C
022320,汇添富弘瑞回报混合发起式A
018123,永赢数字经济智选混合发起C
014308,嘉实多元动力混合C
200001,长城久恒灵活配置混合A
018660,中科沃土转型升级混合C
002631,江信瑞福灵活配置混合C
519997,长信银利精选混合A
009361,招商创新增长混合C
015381,东方兴瑞趋势领航混合A
001120,东方睿鑫热点挖掘混合A
470021,汇添富优选回报混合A
009710,诺德新盛灵活配置混合C
005299,万家成长优选混合A
005938,工银精选金融地产混合C
015436,建信优化配置混合C
168601,汇安裕阳三年持有期混合
200010,长城双动力混合A
013247,交银瑞卓三年持有期混合
012187,招商品质成长混合C
011401,汇添富成长精选混合A
011134,广发价值优选混合A
519670,银河行业混合A
015294,金鹰时代领航一年持有混合C
